2022/4/7 20:52,"""grappled"" = did nothing after spending years mocking anyone that thought Russia was threatening and still refused to arm Ukraine https://t.co/CM97Kmz3UK",1,0
2022/4/7 20:52,"@Gerashchenko_en @kiraincongress Monumental failure continues in Ukraine, more useless sanctions &amp; failure by non-intervention by the US &amp; EU continues to provide Putin with freedom to reign terror on Ukraine. An all out offensive is needed against Russia itself. Stop the source, the band-aids are not working.",1,0
2022/4/7 20:51,"¡°#Moscow has, essentially, stopped taking Washington¡¯s calls on military matters and there had been no dialogue between the two countries since mid-February.¡± #Ukraine #Russia

https://t.co/44uR28CheL",1,0
2022/4/7 20:51,@Samizdat24 @BankerG2 @SoyMarcosSinS @Osinttechnical A take over implies just that. Russia wants to destroy and erase Ukraine.,1,0
2022/4/7 20:51,"@banfield_jane @andersostlund Nothing will change in Russia until the mothers and grandmothers of Putin's thug police, tell their sons to not to go to work and not to arrest the other thousands of Mother's who should be protesting the deaths of their sons and grandsons in Putin's war against Ukraine.",1,0
2022/4/7 20:51,@Paleface_69 @lyleleander @fjorduna12 @IAPonomarenko What will happen to the rest of Russia¡¯s army if NATO nations come forward with more heavy weapons for Ukraine to drive the Russians entirely out of Ukrainian territory?? How much of a humiliation does Russia really want?,0,1
2022/4/7 20:51,'They're not people' Ukrainians shame 'fascist' Russians using children as human shields https://t.co/LZEyPdmNKk,1,0
2022/4/7 20:51,"??Kremlin spokesperson #Peskov:

?if #Finland and #Sweden joined #NATO then #Russia would have to ""rebalance the situation"" with its own measures

?Unsurprisingly #Sweden and #Finland are considering joining after the war in #Ukraine https://t.co/Lr6A8goJ6C",0,0
2022/4/7 20:51,So¡­ the various governments were using zelensky and Ukraine for money laundering and that¡¯s why we have to join this war?because If Russia wins Putin could release that? Would explain zelensky being worth 1.5 billion,0,1
2022/4/7 20:51,Ukraine update: Russia's real losses may be greater than even Ukraine believes https://t.co/dQ3oCX1cyM,0,0
2022/4/7 20:51,UN suspends Russia from Human Rights Council for invading Ukraine - https://t.co/oC7Kj3rohG #News  #HumanRightsCouncil #Russia #Ukraine #UN #BBnaija #Messi #Wizkid #Davido,1,0
2022/4/7 20:51,"@DrTedros You know health is important for every single person. Health and life. And you also know russia takes away ukrainian lives today. 

But you are silent about it. Don't do so. 

Don't condone a genocide that is happenning in Ukraine now.
#askWHOaboutwar 
#WorldHealthDay",1,0
2022/4/7 20:51,"""Ukraine entered that sphere of influence; it wasn't neutral after 2014.  That was the purpose of the coup, to prevent neutrality or a pro-Russian government in Kiev, &amp; to replace it with a pro-American government that would bring Ukraine into our sphere.""
https://t.co/APAojTNud6",1,0
2022/4/7 20:51,"@Nathanseeker @BBCWorld Russia still bomb Ukraine, killing people. They still in Ukraine .",1,1
2022/4/7 20:51,"Kremlin spokesperson admits to 'significant' Russian troop losses in Ukraine

https://t.co/75WvYuziHD",0,0
2022/4/7 20:51,"united nations ¡ª 

The U.N. General Assembly voted Thursday to suspend Russia from the body¡¯s Human Rights Council over atrocities it has been accused of committing in Ukraine.",1,0
2022/4/7 20:51,@louverneuilfr Russia started war against Ukraine. Every day russian soldiers kill hundreds of people. Ukrainians lose their homes. Make request to authorities not to issue visas to Russians. They've made it apparent that they don't want to be part of civilized world! #StopRussia,1,1
2022/4/7 20:51,@AnTottenhamism @Gritty20202 Russia has more neo-Nazis than Ukraine.,1,1
2022/4/7 20:51,"Fight and punish the @Russia russian war criminals now. 
New Russian Land Mine Poses Special Risk in Ukraine https://t.co/sSLUJEHvgq",0,1
2022/4/7 20:51,@ilikemydogkala @jessehawken @petbugs13 how does us increasing our military spending affect the russia/ukraine situation in even the slightest way,0,0
2022/4/7 20:51,Warning Graphic War Video #Ukraine #Russia #death #dead #kill #Shooting #explosion #disturbing #ambush #sniper #war https://t.co/4geiTcI2kW,0,0
2022/4/7 20:51,Where were the sanctions when Israel was bombarding Palestine? Israel - an apartheid state - occupied Palestinian land illegally. Every wrongful act committed by Israel was supported by the very leaders who are opposing Putin¡¯s actions. #FreePalaestine #Ukraine #Russia,0,1
2022/4/7 20:51,Putin Flack Admits Russia Has Suffered 'a Huge Tragedy' in Ukraine - The Daily Beast https://t.co/3B1cMastRG via @GoogleNews,0,0
2022/4/7 20:51,"@MID_RF @varlamov @RusembUkraine @MFA_Ukraine @mod_russia @RussiaUN @rianru @RussiaInUSA @USEmbRu @natomission_ru @RusMission_EU @KremlinRussia Important first step for your unbrainwash:

https://t.co/vFaYrlMJrj",0,0
2022/4/7 20:51,Russia-Ukraine live news: UN suspends Russia from rights council Ukraine news from April 7: UN members vote 93-24 in favour of a resolution suspending Russia from UN human rights body. https://t.co/kcywH2L6lP,0,0
2022/4/7 20:51,"@kitchen5203 And ... it was at the request of the U.S. and Russia among others that Ukraine gave to us their nuclear supplies ... the ONE thing that would have prevented this savage holocaust.

#ArrestPutin  
#BootsOnTheGroundUKR
#NoFlyZoneUKR",1,0
2022/4/7 20:51,"@BenBarbossa @mariamposts as among the crowning achievements of that fight.

Whether the Russians are being mendacious, self-deluded, or spot on in their assessment of fascism in Ukraine and their (Russia's) need to root it out, their claims are within that antifascist tradition.",1,0
2022/4/7 20:51,"¡°The core question is whether the strength of the US economy is now an asset or a liability,"" NEC director Brian Deese.
https://t.co/M8tl1lhVVz via @joshboak",0,0
2022/4/7 20:51,"@MightyMorals @Nativeforone @JustinTrudeau ??Freedom of speech
Canada makes no mistake stand up for Ukraine
Morality in saving lives is the most vital action to humankind beyond national borders in the 21-cent.
That's reasonable to implement why Canada's standoff against the brutal war from Russia.
https://t.co/nMN6znEwbm",1,0
2022/4/7 20:51,"@JesseFoerster @Robcipo @IAPonomarenko Ukraine is in the moral right, their war is justified in the Augustinian sense.  Russia¡¯s is not.",1,0
2022/4/7 20:51,"Echoing analysis of potential #UN reform by @hmryder @OvigweEguegu &amp; Anna Baisch in @ForeignPolicy - well worth a re-read in the context of the #Russia-#Ukraine war
https://t.co/kysKObIq4K",0,0
2022/4/7 20:51,"I #DontSpoilSonic2
But that funny subtle reference on the 
Russia-Ukraine War ?????? in #SonicMovie2 
Really got me ?

Where #Sonic &amp; #Tails show a more peaceful &amp; fun way to resolve conflicts between ?????? 

Best to watch #SonicTheHedgehog 2 on IMAX or 4DX https://t.co/XQjl33lEit https://t.co/Tty8z4KyLg",0,1
2022/4/7 20:51,why are we allowing genocide again. we dont have to go to russia. we can go to ukraine and remove russians.,1,1
2022/4/7 20:51,@Mike_Fabricant Actually we should be looking at what Russia has achieved with invading Ukraine. The fallout goes far beyond the Ukraine borders and will cause financial pain to many countries. Putin has a conventional war in Ukraine but on a wider level he has an economic war going in Europe.,1,0
2022/4/7 20:51,"¡°And we went to get water, stepping over the bodies of people who went to get water the day before.¡± Horrific heartbreaking stories out of #Ukraine.  ? #StandWithUkraine ????? #PutinWarCrimes #UkraineRussianWar  https://t.co/isLt15klms",1,1
2022/4/7 20:51,"@rada_mayak @PLACEBOWORLD @PLACEBOWORLD
Russia attacked Ukraine, the Russians committed genocide, raped women and children, tortured, destroyed many buildings, and looted.  
""Russia was involved."" 

Do you think so?  Is Russia involved?

 Placebo, what's wrong with you?",0,1
2022/4/7 20:51,"@FluidDruid4K @EndofourTime Any strikes into Russia will be to inhibit the ability of Russia to mobilize supplies, troops, or other war materials into Ukraine. Actually invading/seizing Russian territory could galvanize the Russians/lend credibility to Russian claims about the war.",1,0
2022/4/7 20:51,TikTok User Growth Surged Before Russia-Ukraine War - Bloomberg: TikTok User Growth Surged Before Russia-Ukraine War??Bloomberg https://t.co/mMuq7YGCwF #tiktok #tiktokindia #instagram,0,0
2022/4/7 20:51,Russia-Ukraine live updates: Russia suspended from U.N. Human Rights?C¡­ https://t.co/NtzjPtG2qD,0,0
2022/4/7 20:51,"¡°The unspeakable tragedies that mark Ukraine¡¯s history are also the stories of Ukrainians daring to hope even when hope appeared to have vanished.¡±

Perspective: Inside my family¡¯s escape from war-torn Ukraine https://t.co/JTimKLGuFl",1,0
2022/4/7 20:51,"The Rashists dreamed of dominating the Ukrainian skies, but they got it in the teeth! Details: The Ukrainian military has already destroyed 150 Russian invading aircraft since the start of the full-scale invasion
! #ukraine #poland #russia #breakingnews #breaking #war #ukrainewar https://t.co/HY2FSC1vxY",1,1
2022/4/7 20:51,"@roboyte @Tazerface16 @FieldMontgomery Yes and Russia is doomed to  generations of unprecedented condemnation from a unanimous civilized world to the point where Putin¡¯s pretense that Ukraine is not a country, culture, etc, may predict Russia¡¯s future.

China has to be reconsidering its own expansionist ambitions.",1,1
2022/4/7 20:51,"@Chiliz007 Russia will find another reason to attack. Ukraine or another country. If we'll fall, the next can be Moldova, Finland, Lithuania, Latvia, Estonia. Poland. Russia has already talked about it. The last 4 countries are in NATO.
Just be ready for everything.",1,0
2022/4/7 20:51,"@ClimateWarDrums @RealMacroEcon @kyler_mcquaid @mikenorman They got less than 2% of the vote. They are irrelevant.

Nazis are #putins excuse to invade #ukraine. It was never about Nazis and always about #putins desire to reunite the USSR.

He thought he could win easily. Big Mistake. #Russia and the world are far worse off now. Horrible.",1,1
2022/4/7 20:51,Maldives shelters sanctioned Russian billionaires' yachts - Reuters #Ukraine #Russia https://t.co/ncxncPj8cP,0,0
2022/4/7 20:51,@DebAttanasio The Ukraine army reveals the latest device to defend itself against Russia...? https://t.co/yfoA2QAzik,1,0
2022/4/7 20:51,"@BrownUniversity @BrownSociology @SwearerCenter @pubstory @tompharvard @JMLudes @gwaynemiller @jseelybrown @Morning_Joe @costareports @juliaf113 @khaila__ @KBAndersen @dlittle30 @kimberlykhoang @TomPerez @WatsonInstitute @robert_a_blair @craigjcalhoun @nyu_ipk @ikaribjanian @nkwarikoo @chinyereagbai @ohahl @ASR_Journal @bartbonikowski @UMich @toddgitlin @SlaterPolitics @umichWCED @engagedscholar @DYStateofMind @emmaschow @alex_s_cramer @craigmelvin @billpeduto @peterbakernyt @GlennKesslerWP @CharlesMBlow @neal_katyal @gtconway3d @pareene @FEPS_Europe @vivienaschmidt @rjcsmith @Edsall @trzaskowski_ @morningmika @lylegoldstein Drawing on various pieces of evidence, from polls &amp; elite statements, Petro declares that there is no such unity of Ukraine against Russia, and rather that the contest still cuts through Ukraine itself, and rather favors restoring #UKRSovereignty &amp; agency for Ukraine itself. 3/",0,0
2022/4/7 20:51,"@minesweeper126 @harrys_hope @phildstewart If they want to join, they join--its solely their decision.  Irrespective of NATO they are getting F35s.  Unlike Russia attacking Ukraine, Finland and NATO will not attack Russia but only defend from attack.",1,0
2022/4/7 20:51,"@eucopresident @JosepBorrellF @ZelenskyyUa Just €500M for Ukraine while we, as the EU pay 
€1 000M for Russia EACH day?!
Don't piss on my leg and say its raining.",1,1
2022/4/7 20:51,"@thehill WAIT UNTIL THE UN FINDS OUT THST THE #BLMLawsuit &amp; #BLMCurse WILL SHOW THE COUNTRIES BLAMING RUSSIA ARE STOCK PILING UKRAINE WITH Weapons &amp; SOLDIERS, WHO KNOW HOW TO USE THEM!
BIDEN GOT BRIBED &amp; STARTED A WAR WITH RUSSIA FOR EUROPE!
@INTLCRIMCOURT TO AVOID BLM??? DEPOSITIONS! ?",1,1
2022/4/7 20:51,"@WHO You know health is important for every single person. Health and life. And you also know russia takes away ukrainian lives today. 

But you are silent about it. Don't do so. 

Don't condone a genocide that is happenning in Ukraine now.
#askWHOaboutwar 
#WorldHealthDay",1,0
2022/4/7 20:51,@vtchakarova @GeromanAT Are you saying Russia has no air superiority over Ukraine? Who has it then? Burundi?,1,1
2022/4/7 20:50,@CNathusius There is no space on earth for ruthless Russian murderers like #Putin and his army! Hunt them down and bring them to justice! Shame on #Scholz delaying heavy weapons and air defense for Ukraine! Boycott Russia NOW!,1,1
2022/4/7 20:50,"In military doctrine ""breakthrough"" is one word and it's one of the most studied topics of war. I think if Russia is going to use battlefield nukes, it will be here. It depends on the strength of Ukraine's defensive lines. If they can't create a gap to exploit, I think they nuke. https://t.co/JSoJ35STYf",0,1
2022/4/7 20:50,This face tells its own story of the horrible #WarCrimes of #Nazi-#Russia in #Ukraine . https://t.co/47qcR5jASM,1,0
2022/4/7 20:50,"All hospitals in Ukraine's Luhansk region destroyed, official says https://t.co/VWHfSd54ca",0,0
2022/4/7 20:50,"#China not supporting #Putin the way he wants. While #Beijing is sympathetic to #Moscow, it is skeptical about #Ukraine https://t.co/AWnsiqpuOc my chapters on #Russia and #Asia in #TheScatteredTribe, https://t.co/AkpcpcKTvm Order today.  https://t.co/eXXm1oydzN. #Amazon.",0,0
2022/4/7 20:50,"Russia¡¯s invasion of Ukraine day 43:

A mother holds remnants of cluster bombs.

A bloody stretcher left in an abandoned Russian camp

Occupying Russians cross out a Pro-Ukranian sign using blood 

Russian soldiers use lipstick to leave a cryptic message for villagers #Chernihiv https://t.co/DojNRgZe0P",1,0
2022/4/7 20:50,"RUSSIA HACKS UK SPECIAL FORCES PHONES to TARGET SOLDIERS in UKRAINE https://t.co/RAkiNvarut via @YouTube 

Did #Russia listen to @dualcoremusic 
#DrinkAllTheBoozeHackAllTheThings

#Ukraine should have watched @hak5 to prevent this from happening",1,0
2022/4/7 20:50,Ukraine: World responds with outrage to civilian killings in Bucha - Vatican News https://t.co/Nx5TisiHEX,0,0
2022/4/7 20:50,"@ukraine @mfa_ukraine @UN_Ukraine @DefenceU @ServiceSsu @DPSU_ua @olex_scherba @DI_Ukraine Russia is withdrawing conscripts from Syria and elsewhere, they're grouping for a major concentrated offensive
Watch out, that may come soon, even from Belarus, but also from the southeast.",0,0
2022/4/7 20:50,@glamourmag Helping those women is easy: give more weapons to Ukraine and cut every economic tie with Russia.,1,0
2022/4/7 20:50,"@NewshubPolitics This is as close to a binary good vs evil decision as NZ will ever get. Which side does NZ sit on? Give Ukraine what it seeks, or support Russia by sitting on our hands?",0,1
2022/4/7 20:50,@mfa_russia @RusembUkraine @MFA_Ukraine @MFATurkiye @StateDept @RusEmbUSA @RussianEmbassy @AmbRusFrance @francediplo You guys managed to turn ?? from a regional power to a vassal of ?? in a couple of days,0,0
2022/4/7 20:50,"@AMShowNZ If Ukraine were to go into Russia and attack civilians then we'd have blood on our hands. If Ukraine is only going to stop the attacks on their own civilians, which can only be achieved by attacking attackers, then we're saving their babies. They deserve protection.",1,0
2022/4/7 20:50,"UN suspends Russia from Human Rights Council over alleged atrocities in Ukraine

https://t.co/gBRzvFJIkG",0,0
2022/4/7 20:50,"@RBoydBarrett Neo-Nazi parties won 2% of the vote in Ukraine, far lower than most other European countries. Zelensky is Jewish. It¡¯s nonsense to try and tar him with the neo-Nazi brush particularly when real Nazis are fighting for Russia which is deploying Nazi-like ideology against Ukraine.",0,0
2022/4/7 20:50,"@ClareDalyMEP Yes, let's do nothing and let Russia keep committing genocide in Ukraine, great European solidarity.

Then lecture others about how supportive you are.

Why are you defending a nation that attacked a country and committed genocide? What is wrong with u?",1,1
2022/4/7 20:50,Here we go again....discuss....consider..more blah blah blah from NATO. Just fucking do it. You know Ukraine needs EVERYTHING it can get to defeat Russia since NATO won't back them with no fly zone or military on the ground. https://t.co/AaEFfSfnOJ,1,0
2022/4/7 20:50,@JoPalmeroB Russia started war against Ukraine. Every day russian soldiers kill hundreds of people. Ukrainians lose their homes. Make a request to authorities not to issue visas to Russians. They've made it apparent that they don't want to be part of civilized world! #StopRussia,1,1
2022/4/7 20:50,"Egypt ?? Media &amp; Politicians support #Russia's brutal assault on #Ukraine!

And most Ukrainians take Egypt as a tourism destination!
They have spent their money in a country that supports the murdering of Ukrainians!

Children &amp; #Women were Killed!

#Kyiv #Kharkiv #Bucha https://t.co/tR3mxIIij1",1,1
2022/4/7 20:50,"#Putin #PutinWarCrimes #Russia #Ukraine 
bring to mind an old movie https://t.co/y42OnISQs8",0,0
2022/4/7 20:50,.@theJagmeetSingh at first presser re #Budget2022: "We live in a world that feels a lot less safe". Thank You for understanding. #WhyIvoteNDP #cdnpoli #dentalcare #housingcrisis #climatechange #COVID19 #Ukraine #Russia #supplychain #inflation #healthcare,0,0
2022/4/7 20:50,"?NEW: Nato members to ramp up supply of ¡®heavy weapons¡¯ to Kyiv

Keep up with the latest updates here?
https://t.co/xjHrHKXB5s https://t.co/tgCnnFgcX5",0,0
2022/4/7 20:50,"Russia and Ukraine dey fight their fight what dey concern about our economy? Everyday master of economics but we no dey see any changes mtw ?

E-levy | Vice President",0,0
2022/4/7 20:50,"@anders_aslund This is virtue signalling 

Cutting Russia from SWIFT, stopping paying billions for fuel, and sending lethal weapons to Ukraine would be more worthwhile",1,0
2022/4/7 20:50,@TheRickWilson Russia militia is murdering thousands of civilians in cold blood¡­ CNN¡­ MSNBC¡­ NY Times journalists are in Ukraine with live videos showing the horrors of Dictator Putin¡¯s lethal commands while Russian militia denies its amoral killings of civilians,1,0
2022/4/7 20:50,"@MID_RF @varlamov @RusembUkraine @MFA_Ukraine @mod_russia @RussiaUN @rianru @RussiaInUSA @USEmbRu @natomission_ru @RusMission_EU @KremlinRussia Here¡¯s in russian for you, from someone who still had some sense left:

https://t.co/Kp2uSGnqFO",1,0
2022/4/7 20:50,"@warrensbuffet2 @Taha_Ahmed7 @BP_Supremacy @sninkems @babblin_brooksy @RALee85 And is not reliable because...?

Just in Mariupol Ukraine is losing more men than Russia in the entire war. 
So I'm pretty satisfied.",1,0
2022/4/7 20:50,Politics is a dirty world. The same countries that are helping Ukraine today will attack them 20 years later and support Russia instead just like with Kosovo. They blame us while keeping a blind eye to vucic whos the prostitute of europe¡­ at night with russia at day with europe,0,1
2022/4/7 20:50,"MARIUPOL

A cargo of food aid from the Regional Public Fund named after the Hero of Russia Akhmat-Khadzhi Kadyrov has been delivered to the distressed residents of the city of Mariupol.

#Ukraine #Chechens #Mariupol 

https://t.co/B1yupmMShx",0,0
2022/4/7 20:50,"A key ingredient in the electronics we rely on has doubled in price.

MORE: https://t.co/OoI9iZkCR8 https://t.co/4hnOXbjkbL",0,0
2022/4/7 20:50,@TheInsiderPaper This tweet is Russian Propaganda. If Ukraine were currently part of NATO now Russia would have never crossed their own border.,1,0
2022/4/7 20:50,"@mtracey Just think, if Russia didn't invade Ukraine, no one could get a PR coup against it.",1,0
2022/4/7 20:50,"""Russia¡¯s unprovoked and unjustified invasion of Ukraine, far from casting the wisdom of NATO expansion into doubt, proves that this policy was necessary,"" @BillClinton writes: https://t.co/FW9cSOdYBz",1,0
2022/4/7 20:50,Hungary receives nuclear fuel from Russia by air -foreign minister - Reuters #Ukraine  https://t.co/kRH49AWKOH,0,0
2022/4/7 20:50,"As Russia invades #Ukraine, there are a few subplots that have mostly been left out of the discussion, and for good reason. But as the dust starts to settle and we see what is playing out, some questions are resurfacing. 

Full video: https://t.co/UuA3FMHX9i https://t.co/1G4KPsOhuP",1,0
2022/4/7 20:50,"¡°#Kremlin spokesman #DmitryPeskov said on Thursday that #Russia had sustained ""significant losses"" in #Ukraine.""We have significant losses of troops,"" Peskov told the British channel Sky News in an interview, ""and it's a huge tragedy for us."" https://t.co/HKuuKKDl61",0,0
2022/4/7 20:50,"@stz881 @HW08052651 @maxfras @AbraxasSpa Hmmm??
Interesting.

We know about another actor.
The president of Ukraine.
He doesn't say that children should be raped.
It means he is not doing that much ?

Are this also actors?

It's like a new thing in Russia to spread HATE , promote RAPE of children and other things. https://t.co/W6WUMTDSxa",0,1
2022/4/7 20:50,@SamRamani2 People in Russia with VPNs are learning the truth and telling their friends about #PutinLies on Ukraine. Every VPN download in Russia damages the Russian propaganda machine,0,0
2022/4/7 20:50,Russia-Ukraine war latest: Kremlin admits ¡®significant¡¯ troop losses; Russia suspended from UN human rights council ¨C live https://t.co/7OhVWEkI5b,0,0
2022/4/7 20:50,"@nelsondordelly Russian war &amp; occupation against Ukraine is wrong. Israeli war &amp;  occupying Palestine is wrong too. Free Ukraine &amp; Free Palestine. I 
expect disintegration of UN &amp; break up of Security Council. New World order is emerging with China-Russia in one side &amp; US-UK on the other side",1,0
2022/4/7 20:50,"In just over a week, he adds, we have imposed three rounds of sanctions against Russia. The EU has committed over a billion euro to support Ukraine #JM4006",0,0
2022/4/7 20:50,@OmnipresentTaco @JusticeTyrwhit @RobertaAAvery @KsiadzFaria @ggreenwald @NewStatesman Zelensky's not going to bend to Russia. Ukraine is fighting for its very existence.,1,0
2022/4/7 20:50,He explains ¡°The EU made it clear that further military aggression by Russia against Ukraine would result in massive cost for Russia- which is what has happened.¡± #JM4006,0,0
2022/4/7 20:50,"@iamsweetmaker @paulholbrook5 @WalshFreedom Fighting for freedom and civil rights?  ?
People in Russia &amp; Ukraine, I can understand.
Rioting in the US?  No.",0,0
2022/4/7 20:50,"@comradebubs @LucasCranach_ @aaprpsouthwest @pawelwargan Sorry. I've studied Russia and Putinism professionally for many decades. Without support (military intelligence, etc) from many countries, all of Ukraine would be obliterated, the way Mariupol is. No way would Russia back off. Putin is aiming for nothing less than annihilation.",0,1
2022/4/7 20:50,"@ThomMohr @RussianEmbassy @mfa_russia @RusMission_EU @RusembUkraine @mission_russian @BBCWorld @SkyNews @guardian @Telegraph @REESOxford @standardnews think what US wants to do with far-right neo-nazi... US did trarmed&amp;armed Afghan mujahideen who later turned to taliban&amp;Al-Qaeda and we saw the consequences when they return favour. Think of Ukraine that has nuclear power plants, chemical and biological labs, if Azov pay back?",1,1
2022/4/7 20:50,"@somankra @RF_OSCE @mfa_russia @AmbRusFrance @mod_russia @RusBotWien @RusMission_EU @RusEmbUSA @PLinOSCE @RusBotschaft Zelensky wants American people to pay for Ukraine to get weapons.
He has repeated about the world war 3 senario , he wants to involve NATO .
Sorry he's crazy too and you want war your crazy yourself.

https://t.co/mL7Twy85aB",0,0
2022/4/7 20:50,@wotpolskija @lapatina_ @ZelenskyyUa For this quote he deserves Noble Peace Prize when Ukraine wins rhe war over kacap russia? I love him!@ZelenskyyUa ??????,1,1
2022/4/7 20:50,"@JesseFoerster @IAPonomarenko More like Putin vs Ukraine. It's not like WW2 after the tide turned. Stalin could have died and the war continued. But here, Putin is gone and it most likely falls completely apart and they scuttle back to Russia",1,1
2022/4/7 20:50,Polar science threatens to crack under strain of Russia's war in Ukraine https://t.co/J80OMJxa1o,0,0
2022/4/7 20:50,Russian-backed hackers broke into Facebook accounts of Ukrainian military officials. https://t.co/YijLPJzUzJ,0,0
2022/4/7 20:50,Good article on how terribly Russia has waged this war.  https://t.co/jz7W5CabqL,1,0
2022/4/7 20:50,'Increase in commodity prices exacerbated by Russia- Ukraine conflict' ¨C Bawumia https://t.co/Mgkqgr8kWI,0,0
2022/4/7 20:50,How would Russia be held accountable if convicted of war crimes? https://t.co/brCB64In9k https://t.co/FvKoE5KDAj,0,1
2022/4/7 20:50,"Opinion?by @JamesRGorrie

#Beijing and #Moscow have determined that as long as they control the #FoodSupply, they can influence nations.

In this light, the invasion of #Ukraine¡ªproducer of about ? of the world's wheat exports¡ªtakes on a new meaning. https://t.co/plOwJxhgAr",0,0
2022/4/7 20:50,"https://t.co/VzhqT3lK4Q 

We Always Have News! 
#news 
#UnitedStates  #California  #miami  #joebiden #trump #Tampa  #Chicago #Florida  #Georgia #Texas  #houston #NewYork #truckers #Orlando #manahattan  #hialeah #Tallahassee #law #lawyers #Broward #westpalmbeach #Ukraine #Russia https://t.co/GizUd255q2",0,1
2022/4/7 20:50,????Of interest to students in @UB_History who want to learn more about Ukraine's rich history and culture and want to better understand Russia's ongoing invasion and occupation of Ukraine https://t.co/xD1KHq31tm,1,0
2022/4/7 20:50,"Russia has been suspended from the UN security council, amid allegations of war crimes in Ukraine. 

@KateFisherTV reports. 

https://t.co/jyzmdhYvDq",0,0
2022/4/7 20:49,"@SonicMovie That funny subtle reference on the Russia-Ukraine War ?????? in #SonicMovie2 
Really got me ?
https://t.co/TT3WN3guj6",0,0
2022/4/7 20:49,"@HabichtJarno You know health is important for every single person. Health and life.And you also know russia takes away ukrainian lives today. 
But you are silent about it. Don't do so. 
Don't condone a genocide that is happenning in Ukraine now.
#askWHOaboutwar 
#WorldHealthDay",1,1
2022/4/7 20:49,"This is a good sign that #Kherson is no longer on the territory of #Ukraine and that #Russia has no intention of every leaving this area.
#UkraineRussiaWar #UkraineRussianWar #HumanitarianAid https://t.co/LbBXfo4F1M",1,0
2022/4/7 20:49,"Day 43 of Russia¡¯s full-scale invasion of Ukraine
#StopRussia 
#RussiaWarCrime3 https://t.co/zdUXak4w6P",1,0
2022/4/7 20:49,@MollyJongFast Putin makes the unthinkable thinkable; his threats to deploy WMDs in Ukraine would likely unleash WW3! Something's seriously wrong with Putin's thinking if he thinks that'd be a viable way to win the war. He forgets about MAD (mutually assured destruction) https://t.co/dON6GKYsWb,1,1
2022/4/7 20:49,"@Coffefe123 @BoggisCat @blackintheempir We will see what kind of deal they get, but yeah it probably wont be better. But even still, no matter how bad the deal is. Ukraine will come out of this better than Russia. Who are the 2 great powers in this situation?",0,1
